COLO678_LARGE_INTESTINE..ACH.000350.	4.2419	1.0687	0.8386	1.8733	1.1618	1.9174	0.4075	1.1779	0.5952	0.2982	0.827	2.7143	3.3188	3.1372	0.4865	0.4238	0.2274	0.4074	1.3644	0.8591	1.4769	0.6609	1.8377	1.8722	LARGE_INTESTINE
COLO679_SKIN..ACH.000805.	3.984	0.9348	0.1354	3.3142	0.4867	2.1461	0.3375	0	0.1373	0.5391	0.6993	4.5201	4.6206	4.7338	0.4765	0.4152	0.486	2.2166	2.4244	0.4606	0.853	0.6854	2.2206	0.311	SKIN
COLO680N_OESOPHAGUS..ACH.000717.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	OESOPHAGUS
COLO684_ENDOMETRIUM..ACH.000864.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	ENDOMETRIUM
COLO741_SKIN..ACH.000582.	3.2321	1.4813	0.4347	2.4876	0.9611	-9	0.8445	0.3423	2.4895	-9	0.8776	5.4766	3.9221	2.757	-9	0.5903	0.7811	1.3751	-9	0.2976	1.3744	1.2564	3.1862	0.7398	SKIN
COLO783_SKIN..ACH.000812.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	SKIN
COLO792_SKIN..ACH.000968.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	SKIN
COLO800_SKIN..ACH.000401.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	SKIN
COLO829_SKIN..ACH.000644.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	SKIN
CORL105_LUNG..ACH.000161.	1.9816	0.4341	0.7688	1.1293	1.1257	-9	0.1163	0.549	0.2072	-9	0.3313	2.6619	2.7717	1.8902	-9	0.2549	0.225	0.3126	0.9254	0	0.1953	0.5431	1.1709	1.1032	LUNG
CORL23_LUNG..ACH.000662.	2.3346	0.7416	0.2272	0.02408	0.03604	2.9901	0	0.1227	0.2085	0.1142	0.08275	5.2187	4.0549	0.5205	0	0.3596	0.02301	0	1.2001	0.8032	0.6334	0.3707	3.0968	0.3283	LUNG
CORL24_LUNG..ACH.000382.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
CORL279_LUNG..ACH.000257.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
CORL311_LUNG..ACH.000187.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
CORL47_LUNG..ACH.000695.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
CORL88_LUNG..ACH.000508.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
CORL95_LUNG..ACH.000743.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
COV318_OVARY..ACH.000256.	1.9673	0.7664	0.7234	0.07562	0.05132	2.342	0.107	0	0.2282	0.5619	0.3907	2.8757	3.6326	0.02419	0.2948	0.4279	0.04829	0.5288	0.848	0.2473	1.4239	0.9151	2.0789	1.206	OVARY
COV362_OVARY..ACH.000278.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	OVARY
COV434_OVARY..ACH.000123.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	OVARY
COV644_OVARY..ACH.000608.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	OVARY
CW2_LARGE_INTESTINE..ACH.000998.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LARGE_INTESTINE
CACO2_LARGE_INTESTINE..ACH.000003.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LARGE_INTESTINE
D283MED_CENTRAL_NERVOUS_SYSTEM..ACH.000055.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	CENTRAL_NERVOUS_SYSTEM
D341MED_CENTRAL_NERVOUS_SYSTEM..ACH.000095.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	CENTRAL_NERVOUS_SYSTEM
DANG_PANCREAS..ACH.000243.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	PANCREAS
DAOY_CENTRAL_NERVOUS_SYSTEM..ACH.000211.	3.6005	0.7917	0.2739	0.3316	0.2287	3.9651	0	0.05	0.6428	0.2486	0.2397	5.9369	4.8071	0.01505	0.01077	0.2733	0.02801	0.2072	0.9778	0.3994	0.7283	0.5918	3.9107	0.6998	CENTRAL_NERVOUS_SYSTEM
DAUDI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000786.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
DBTRG05MG_CENTRAL_NERVOUS_SYSTEM..ACH.000863.	2.7457	0.868	1.475	3.1418	0.3955	3.4461	0	0.2992	0.4507	0.3488	0.8056	5.3756	3.7393	2.9241	0.3863	0.468	1.0773	1.8659	2.5702	0.7186	1.4749	0.6195	3.2015	0.6038	CENTRAL_NERVOUS_SYSTEM
DB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000334.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000233.	5.2371	1.2612	1.4715	1.4402	0.473	5.873	2.1438	1.0422	0.9751	1.2823	0.8865	7.3422	5.957	1.3118	1.6378	3.7305	2.3361	1.2475	2.3549	1.989	5.9893	1.3471	5.916	2.052	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
DETROIT562_UPPER_AERODIGESTIVE_TRACT..ACH.000207.	2.8606	0.3942	1.1993	1.0097	0.8498	-9	0.1327	0.432	0.8633	0.5156	0.6081	5.6996	3.7515	1.2996	0.9828	0.1087	0.8825	0.1153	0.6876	0.08576	0.5406	0.2191	1.4964	1.5655	UPPER_AERODIGESTIVE_TRACT
DKMG_CENTRAL_NERVOUS_SYSTEM..ACH.000244.	2.603	0.3032	0.3462	1.1426	0.1756	1.8847	0	0.2054	0.1664	0	0.4608	5.3135	3.8051	1.3384	0.5503	0.7844	0.3604	0	1.3524	0.04339	0.4276	0.7372	1.5358	0.6306	CENTRAL_NERVOUS_SYSTEM
DM3_FIBROBLAST..ACH.000742.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
DMS114_LUNG..ACH.000530.	2.2019	2.3798	0.3061	0.7486	0.4546	-9	0.6133	0.2177	1.3367	0.8476	0.3314	5.5617	4.5845	0.4387	0.8691	2.1489	0.8946	0.06617	1.6543	0.7432	1.8487	1.145	3.1123	1.016	LUNG
DMS153_LUNG..ACH.000594.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
DMS273_LUNG..ACH.000749.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
DMS454_LUNG..ACH.000844.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
DMS53_LUNG..ACH.000698.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
DMS79_LUNG..ACH.000703.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
DND41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000981.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000056.	4.3378	2.0396	1.4458	0.1338	0.9251	5.5641	2.7093	1.1878	0.3809	1.7965	1.4534	5.1909	6.0713	0.8781	1.2261	1.8184	1.3201	1.3751	2.2879	2.8625	1.9472	2.0445	5.3652	2.6292	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
DU4475_BREAST..ACH.000258.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	BREAST
DV90_LUNG..ACH.000925.	4.6153	1.0623	0.7536	3.5067	1.4945	-9	0.6583	0.9329	4.2899	-9	1.2495	6.3835	5.597	4.1181	-9	0.1697	3.0544	0.09542	-9	0.04952	1.0057	1.2647	3.3122	1.2011	LUNG
EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000877.	2.5251	1.0303	1.5087	0	0.3605	-9	0.06135	0.2499	1.0942	0.3182	0.1726	5.6514	4.0163	0.9204	0.7713	0.3304	0.7433	0.1546	1.5524	0.2679	0.408	0.7231	3.1845	1.1811	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
EBC1_LUNG..ACH.000563.	3.9338	1.2742	0.64	2.6304	0.2728	3.5052	0.1243	0.6902	0.892	0.3761	0.1442	5.7392	4.4037	4.3938	1.1729	4.497	1.6816	0.07623	1.6179	0.3943	1.6407	0.3913	3.8903	0.8671	LUNG
ECC10_STOMACH..ACH.000560.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	STOMACH
ECC12_STOMACH..ACH.000225.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	STOMACH
ECGI10_OESOPHAGUS..ACH.000305.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	OESOPHAGUS
EFE184_ENDOMETRIUM..ACH.000435.	1.8778	0.5889	1.4942	1.1417	0.5729	2.2955	0	1.0358	0.2116	0.2116	0.1986	2.0256	3.3759	1.3875	0.03832	0.2181	0.333	0	0.8661	0.3326	0.4804	0.3328	1.6699	0.7584	ENDOMETRIUM
EFM192A_BREAST..ACH.000117.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	BREAST
EFM19_BREAST..ACH.000330.	3.5096	0.7541	1.2611	0.0802	0.09867	2.2524	0.2789	0.7549	2.7017	0.3452	0.3282	5.55	4.9716	0.09919	0.6936	0.6233	0.7263	0	1.4292	0.3749	1.2299	0.7954	1.9984	0.9214	BREAST
EFO21_OVARY..ACH.000308.	2.2269	1.1699	0.6374	0.8452	0.463	1.9361	0.09827	0.5927	0.6449	0.08193	0.2278	3.8972	3.2021	1.0839	0.09228	0.3743	0.2856	0.2946	1.9322	0.5223	1.7014	0.696	2.5609	1.2608	OVARY
EFO27_OVARY..ACH.000936.	2.7526	0.2644	1.3038	0.3168	0.8427	2.605	0	0.9129	0.2594	0.09143	0	3.8972	4.9402	0.9157	0	0.1799	0	-9	2.0174	0.326	0.4506	0.7044	2.1093	-9	OVARY
EHEB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000038.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
EJM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000821.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
EKVX_LUNG..ACH.000706.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000295.	4.667	1.1647	4.2714	3.654	0.8905	5.2348	2.0652	0.3354	1.0611	6.0634	0.9154	7.0443	5.6418	4.5392	1.5487	3.0185	0.9357	1.0564	2.7795	1.7046	2.3065	1.6864	5.2851	3.3257	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
EN_ENDOMETRIUM..ACH.000978.	2.6637	0.6604	0.6256	0.2629	0	0.9262	0.02041	0.4058	0	0.1392	0.146	4.0051	3.5731	0.557	0.03136	0.4521	0.08131	0	0.5043	0.3369	0.698	0.4259	0.741	0.4015	ENDOMETRIUM
EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000198.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
EPLC272H_LUNG..ACH.000585.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
ES2_OVARY..ACH.000906.	3.0835	0.366	0.05565	1.9236	0.09704	-9	0.04943	0.05121	1.155	-9	0.1307	5.3368	4.7008	3.051	0.2855	0.3971	0.2601	0.8935	1.8373	0.38	0.1766	0.419	4.441	0.4975	OVARY
ESS1_ENDOMETRIUM..ACH.000913.	3.4977	1.5524	1.8504	0.5129	0.6877	-9	-9	1.2909	4.4022	-9	0.7388	6.5069	4.7936	0.9489	-9	1.3171	2.2772	0.8378	-9	0.4498	1.9378	1.7331	6.209	1.3919	ENDOMETRIUM
EW8_BONE..ACH.000499.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	BONE
EWS502_BONE..ACH.000279.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	BONE
F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000487.	3.7075	3.0325	0.2391	3.2726	0.6618	3.0544	1.9436	0.6322	1.2007	0.9395	0.8868	6.7817	6.4753	3.7848	0.4814	1.3331	0.8031	0.3779	3.882	1.2146	3.0508	2.3468	1.2153	1.9454	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
FADU_UPPER_AERODIGESTIVE_TRACT..ACH.000846.	5.1603	0.5665	1.9008	2.4745	1.5452	-9	0.3693	1.9562	0.5883	0.7939	0.141	4.7772	4.0829	2.2958	0.4639	0.4794	0.2629	0.2541	1.672	0.05019	0.9511	1.2244	3.2542	1.9234	UPPER_AERODIGESTIVE_TRACT
FU97_STOMACH..ACH.000633.	4.4951	0.9502	1.3435	1.0491	0.3636	-9	0.401	0.3622	0.4887	-9	0.2397	4.4367	5.2069	1.9272	-9	0.2194	0.806	0.6619	1.4073	1.0666	1.3489	1.7745	1.564	1.5508	STOMACH
FUOV1_OVARY..ACH.000574.	1.7438	2.1301	1.7494	1.8458	0.8677	1.2757	0.1524	0.6817	0.1906	0.4601	0.3852	4.3524	3.5401	2.2864	0.0499	0.2888	0.2678	0.1328	1.4192	0.6551	1.5291	1.356	0.7803	1.3519	OVARY
G292CLONEA141B1_BONE..ACH.000082.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	BONE
G361_SKIN..ACH.000572.	3.2302	1.7872	0.7462	2.7378	0.996	3.2033	0.4818	1.2718	0.5463	0.5674	0.6556	6.0134	5.3635	4.4245	0.6448	0.7552	0.6601	1.8445	2.7873	0.8658	1.2092	1.6598	2.9272	1.0411	SKIN
G401_SOFT_TISSUE..ACH.000096.	4.5407	2.2898	0.983	1.9268	0.3828	4.6555	0.9484	0.4741	0.7225	0.6602	1.2915	6.559	5.5697	2.1278	1.3601	1.1658	0.6015	0.5567	2.3576	1.2294	2.1525	1.5069	4.0509	1.2123	SOFT_TISSUE
G402_SOFT_TISSUE..ACH.000375.	4.4662	0.4365	1.4516	0.06311	0	-9	0.008315	0.2117	0.3804	-9	1.068	5.9752	3.8386	0.689	-9	0.6586	0.8114	0.1487	1.6359	1.1492	0.6709	1.3881	4.218	0.485	SOFT_TISSUE
GA10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000162.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
GAMG_CENTRAL_NERVOUS_SYSTEM..ACH.000098.	3.711	0.4895	0.2102	0.2266	0.1358	-9	0	0	0.5262	-9	0.332	5.015	3.8201	0.3018	-9	0.07498	0.5998	0.154	-9	0.1068	0.1636	0.445	1.2313	0.4886	CENTRAL_NERVOUS_SYSTEM
GB1_CENTRAL_NERVOUS_SYSTEM..ACH.000738.	2.3449	0.8205	1.0036	0.6831	0.4303	4.2248	0.1654	0.2394	0.1936	0.256	0.2416	4.6277	4.0893	2.272	0.3521	0.7245	0	0.845	2.6337	1.0509	1.6221	1.5132	4.8979	1.0373	CENTRAL_NERVOUS_SYSTEM
GCIY_STOMACH..ACH.000047.	2.1792	0.7879	1.2041	0.06857	0.9732	-9	0	0.8684	0.7082	0.8356	0.4031	4.0593	4.2403	1.2638	0.2167	0.4585	0.04114	0	0.5924	0.2187	1.487	0.3855	1.9017	1.6699	STOMACH
GCT_SOFT_TISSUE..ACH.000835.	3.4082	1.3274	1.1414	1.3028	0.6055	4.69	0.5029	0.756	2.3182	0.5817	0.1651	6.5265	4.6095	2.0909	0.9603	1.1702	1.8311	1.5137	2.8929	0.497	2.0993	1.2355	4.6049	1.2443	SOFT_TISSUE
GDM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000081.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
GI1_CENTRAL_NERVOUS_SYSTEM..ACH.000756.	3.6972	0.5457	0.5236	0.6094	0.1787	-9	0.2226	0.216	0.4723	-9	0.5693	5.6551	4.6003	0.7663	-9	1.0878	0.4336	0.6865	-9	0.4663	1.8359	0.7001	2.6126	1.2145	CENTRAL_NERVOUS_SYSTEM
GMS10_CENTRAL_NERVOUS_SYSTEM..ACH.000102.	3.1344	0.5312	0.7487	0.2219	0.1201	1.5352	0	0.004152	0.6135	0	0.08879	5.0009	3.4086	0.624	0.1815	0.2727	0.4683	0.06015	1.283	0.1598	0.6572	0.4925	1.297	0.9848	CENTRAL_NERVOUS_SYSTEM
GOS3_CENTRAL_NERVOUS_SYSTEM..ACH.000027.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	CENTRAL_NERVOUS_SYSTEM
GP2D_LARGE_INTESTINE..ACH.000982.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LARGE_INTESTINE
GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000073.	2.8214	1.0074	2.0087	0.5534	0.3789	5.1588	0.9562	0.2367	0.4284	1.8129	1.2758	6.7581	5.0557	1.2719	1.6975	0.9777	0.4665	0.1942	1.0915	0.4338	2.4579	1.5745	5.0562	2.0812	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
GSS_STOMACH..ACH.000746.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	STOMACH
GSU_STOMACH..ACH.000485.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	STOMACH
H4_CENTRAL_NERVOUS_SYSTEM..ACH.000389.	4.1075	0.4519	0.6725	0.2843	0.2662	-9	0.06108	0.05188	0.2157	0.5618	1.2492	5.2411	4.3444	0.01881	0.7428	1.5929	0.5117	0.6343	1.4272	0.1642	1.8596	1.4453	2.6745	1.1921	CENTRAL_NERVOUS_SYSTEM
HARA_LUNG..ACH.000843.	3.2458	0.4855	0.6418	0.2773	0.8434	-9	0	0.7284	0.3543	-9	0.3702	6.1217	3.5884	1.1893	-9	0.1488	0.1362	0.1449	1.0923	0.3296	1.0078	0.5869	3.1222	1.1713	LUNG
HCC1143_BREAST..ACH.000374.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	BREAST
HCC1171_LUNG..ACH.000578.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
HCC1187_BREAST..ACH.000111.	1.2846	0.2086	0.3754	0.4582	0.1981	-9	2.2908	0	0.2256	0.1172	0.4677	5.8226	3.683	0.5391	0.3664	0.05411	0.4499	0.1792	0.5931	0.2117	0.4494	0.3913	1.8545	0.8999	BREAST
HCC1195_LUNG..ACH.000868.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
HCC1359_LUNG..ACH.000901.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
HCC1395_BREAST..ACH.000699.	2.6091	0.7086	1.8946	0.6753	0.5515	-9	0.4006	0.3471	1.2891	-9	0.1969	5.4493	2.8148	0.56	-9	0.2731	0.4523	0.3832	-9	0.3345	0.4094	0.7068	2.5762	1.5061	BREAST
HCC1419_BREAST..ACH.000277.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	BREAST
HCC1428_BREAST..ACH.000352.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	BREAST
HCC1438_LUNG..ACH.000891.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
HCC1500_BREAST..ACH.000349.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	BREAST
HCC1569_BREAST..ACH.000930.	2.8103	0.4023	0.4595	0	0.1893	2.4213	0	0.3181	0.037	0.1617	0.09049	2.7161	3.2022	0.2342	0.312	0.03085	0.3944	0.01235	0.2124	0.2041	0	0.2215	0.8191	0.5531	BREAST
HCC1588_LUNG..ACH.001078.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
HCC1599_BREAST..ACH.000196.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	BREAST
HCC15_LUNG..ACH.000878.	3.8606	1.1557	0.9268	1.4084	0.3449	-9	0	0.6883	1.6691	0.3714	0.5754	5.2761	4.8063	1.8382	0.1374	0.6549	1.0101	0.5192	1.6292	0.827	1.3415	0.8745	2.5426	0.9135	LUNG
HCC1806_BREAST..ACH.000624.	4.1444	1.0001	2.0485	1.6198	2.1	-9	0.2743	1.4366	0.7285	1.0867	0.5461	6.8819	4.4637	2.1571	0.3205	1.0815	0.1681	0.2989	2.0956	0.8092	1.8193	0.8257	4.6446	1.305	BREAST
HCC1833_LUNG..ACH.000712.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
HCC1937_BREAST..ACH.000223.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	BREAST
HCC1954_BREAST..ACH.000859.	4.5797	0.8125	1.6338	0.9032	0.8402	-9	0.09828	2.0762	0.5034	0.5581	0.2675	5.6339	3.7483	1.6269	1.2174	0.493	0.2587	0.02614	1.2052	0.4548	0.5027	0.2642	1.2184	1.3526	BREAST
HCC202_BREAST..ACH.000725.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	BREAST
HCC2108_LUNG..ACH.000314.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
HCC2157_BREAST..ACH.000691.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	BREAST
HCC2218_BREAST..ACH.000755.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	BREAST
HCC2279_LUNG..ACH.000731.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
HCC2429_LUNG..ACH.000143.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
HCC2450_LUNG..ACH.000975.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
